listing_id,name,host_id,host_name,host_since,host_response_rate,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,weekly_price,monthly_price,security_deposit
5015262,Alki beach,325970,Xiao Yu,23-12-2010,100%,47.57446874,-122.4031681,House,Private room,2,1,1,79,500,1500,
3868844,Soundview Home,559827,Judith,05-05-2011,100%,47.56895312,-122.4075976,House,Entire home/apt,5,2,3,300,,,200
7455068,Retro Alki Beach bungalow/apt,5790470,Francesco,05-04-2013,100%,47.58126126,-122.4058182,Apartment,Entire home/apt,2,1,1,59,,,100
8102349,• West Seattle Crash Pad •,42415214,Jay,24-08-2015,100%,47.57939621,-122.3927597,House,Private room,2,1,1,69,450,1550,
6694276,NEW Admiral/Alki Urban Cottage,3078136,Elizabeth,27-07-2012,100%,47.58669748,-122.3874366,House,Entire home/apt,4,1,2,180,1000,3800,200
8373832,Modern Home with unobstructed views,5570855,Marian,22-03-2013,100%,47.58263778,-122.3993528,House,Entire home/apt,7,2.5,3,450,,,750
426089,Panoramic View in West Seattle,2118351,Daniel,11-04-2012,50%,47.58563441,-122.379333,House,Entire home/apt,8,2.5,3,219,,,300
7561333,Admiral District Private Bedroom,3271389,Jonathan,15-08-2012,100%,47.5812784,-122.385085,Apartment,Private room,2,1,1,70,,,
2638086,Desirable Basement Flat ,13364937,Kelly,21-03-2014,,47.58423904,-122.3868916,House,Entire home/apt,4,1,1,140,900,2400,400
10121329,Alki Beach: Work Road Trip,6162826,Jenna,30-04-2013,100%,47.58168427,-122.3744453,House,Entire home/apt,4,2,1,200,,,300
5324459,Cozy nest with private bathroom,2287724,Peggy,04-05-2012,100%,47.57783405,-122.3892855,House,Private room,2,1,1,54,300,945,
233502,West Seattle room with private bath,1215564,Danielle,27-09-2011,,47.57326556,-122.3743612,House,Private room,4,1,1,60,330,600,100
7651148,7 Leaf Stepbrother Bunk Bed Bedroom,26378802,Chelsi,19-01-2015,88%,47.57289171,-122.3858547,Bed & Breakfast,Private room,2,1.5,1,66,470,1700,
86185,West Seattle: Admiral calm & quiet,192355,Jane,05-08-2010,100%,47.58239155,-122.3944776,House,Private room,2,1,1,79,500,1500,
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,08-03-2014,100%,47.58675627,-122.3919824,Apartment,Entire home/apt,2,1,1,195,,,200
7665392,La Casa Morada,9835237,Gabriela,05-11-2013,75%,47.57970603,-122.3792322,House,Entire home/apt,2,1,1,105,,,
1000883,Charming Admiral District Cottage,5486919,Nicole,16-03-2013,86%,47.58044918,-122.3968706,House,Entire home/apt,2,1,0,100,700,2800,200
7563243,Yurt Glamping in an Urban Oasis,3740080,Ted & Lisa,02-10-2012,100%,47.58403666,-122.3866704,Yurt,Entire home/apt,3,1,0,100,695,,300
251922,"Sleepy North Admiral, West Seattle",512084,Edwin,15-04-2011,100%,47.58143268,-122.394109,House,Entire home/apt,4,1,2,93,558,2140,250
1225820,Cozy Craftsman Top Floor Apartment,6530057,Chelsea,22-05-2013,100%,47.57855601,-122.3948464,Apartment,Entire home/apt,2,1,1,85,650,2800,200
353110,West Seattle Vacation Cottage ,1788284,Eric,21-02-2012,100%,47.58002881,-122.3902511,Chalet,Entire home/apt,4,1,1,135,875,3450,
4384800,North Admiral Penthouse-W.Seattle,22764472,Krystal,20-10-2014,100%,47.58257499,-122.3849548,Apartment,Entire home/apt,7,1,2,195,850,3000,
8538630,Modern Urban Studio,22764472,Krystal,20-10-2014,100%,47.58295135,-122.3870116,Apartment,Entire home/apt,4,1,0,95,500,1600,
5751177,7 Leaf B&B Our Past & Our Future,26378802,Chelsi,19-01-2015,88%,47.57356607,-122.3870068,Bed & Breakfast,Private room,4,2.5,1,129,899,2940,
3124961,An Architect's Gem in West Seattle,5014920,Jeff,08-02-2013,,47.57477347,-122.3818522,House,Entire home/apt,8,3,4,225,1375,3900,200
6436772,Spacious 4 BR/2.5 BA Family Home,33601572,Bill,17-05-2015,,47.57120749,-122.3920486,House,Entire home/apt,8,3,4,350,,,500
7499506,Urban Retreat,178552,Rebecca,23-07-2010,100%,47.57135341,-122.3755799,Apartment,Entire home/apt,2,1,1,120,690,2700,
3403858,Cozy 2BD West Seattle Craftsman,16791036,Lauren,14-06-2014,100%,47.57332445,-122.395511,House,Entire home/apt,5,1.5,2,200,,,150
746380,Luxury Apt/Downtown West Seattle,2942022,David,15-07-2012,100%,47.57301762,-122.3874471,Apartment,Private room,3,1,1,69,400,1500,
7229743,2BR/2BA Townhouse in West Seattle,25239442,Roger,26-12-2014,100%,47.58468259,-122.3862119,House,Entire home/apt,6,2,2,199,,,250
7547611,Coveted West Seattle Neighborhood,5029583,Kate,09-02-2013,100%,47.57290027,-122.3859377,Townhouse,Entire home/apt,6,2.5,3,225,1500,4000,250
2906694,Private West Seattle Basement Apt!,13703145,Leslie,30-03-2014,100%,47.57463808,-122.3950327,House,Private room,7,1,1,81,500,1800,
7454026,Waterfront Penthouse with Roof Top,39037843,Joseph,20-07-2015,75%,47.58723056,-122.3800157,Condominium,Entire home/apt,6,2.5,2,495,,,750
4651974,Close to the action on Alki Beach,19870914,Janna,11-08-2014,100%,47.57616751,-122.3715806,Apartment,Entire home/apt,2,1,1,65,,,
6847052,7 Leaf B&B Billy Bong Thortons Room,26378802,Chelsi,19-01-2015,88%,47.57211338,-122.3859171,House,Private room,2,1,1,101,699,2250,
1538865,2 Bedroom home in West Seattle,8204725,Christine,16-08-2013,100%,47.57356204,-122.3909929,House,Entire home/apt,3,1,2,90,500,,250
3061918,Classic Tudor - Quiet & Convenient,15566972,Scott,15-05-2014,100%,47.57190255,-122.3789319,House,Private room,2,1,1,90,450,1600,200
7773851,W. Seattle Modern Craftsman,983759,Jason,17-08-2011,100%,47.57274385,-122.3818332,House,Entire home/apt,4,1,2,185,1000,3500,
2536507,Modern Beach Studio with 180 VIEW,5570855,Marian,22-03-2013,100%,47.58274073,-122.3980841,Apartment,Entire home/apt,2,1,0,99,,,300
8409773,Alki city view condo,44299760,Gebran,15-09-2015,,47.57342733,-122.3717459,Condominium,Entire home/apt,2,1,1,99,,,250
7131797,"Skylights, Privacy & Convenience",37349992,John & Bridget,02-07-2015,100%,47.57658172,-122.3886758,House,Entire home/apt,3,1,1,89,580,,200
10331249,Charming West Seattle Home,534587,Cynthia,25-04-2011,100%,47.57209542,-122.3911104,House,Private room,1,1,1,45,275,995,
9883943,Contemporary Getaway in Seattle,28943976,Isai,07-03-2015,100%,47.58893774,-122.3821435,House,Private room,6,1.5,1,130,,,
6956938,Quiet Studio has a Spectacular view,5091410,Mumtaz,11-06-2015,100%,47.58495099,-122.3816172,House,Private room,2,1,1,90,550,1900,100
7869223,Sweet Rambler Getaway Near Alki,12967352,Meghan,09-03-2014,100%,47.58044817,-122.397792,House,Entire home/apt,4,2,2,200,,,
7278583,1904 Queen Anne Style Home,34656171,Sharon,31-05-2015,100%,47.59114113,-122.3864451,House,Entire home/apt,7,2.5,3,225,1700,3750,500
6796246,1 Bedroom Studio with a serene view,5091410,Mumtaz,11-06-2015,100%,47.58273995,-122.3810727,House,Entire home/apt,2,1,0,90,500,1900,100
5991734,Lovely Wooded Mother-in-Law Cottage,23169254,Jessica,31-10-2014,90%,47.57586832,-122.3984276,Cabin,Entire home/apt,2,1,0,90,,,200
6515046,Luxury Apt/Downtown West Seattle,2942022,David,15-07-2012,100%,47.57204407,-122.3861619,Apartment,Private room,2,1,1,79,550,2000,
8538420,Spectacular City View apartment,43798906,Terry,09-09-2015,100%,47.57305869,-122.3743991,Apartment,Entire home/apt,4,1,1,100,,,150
7800143,House in the heart of West Seattle,41055891,Kelly,10-08-2015,90%,47.57805854,-122.3824613,House,Entire home/apt,6,2,4,225,1400,,
7651602,7 Leaf THC Master Suite,26378802,Chelsi,19-01-2015,88%,47.57226142,-122.3878985,Bed & Breakfast,Private room,2,1.5,1,299,2500,9000,
461567,BALLARD  CHARM - Contemporary Suite,2294267,Donna,04-05-2012,100%,47.69736004,-122.3762222,Bed & Breakfast,Entire home/apt,3,1,1,70,500,,
9736940,"Cozy, large room in private condo.",50236885,Elise,30-11-2015,78%,47.69855397,-122.369271,Townhouse,Private room,2,1.5,1,28,100,,
210316,"""THE 5-STAR HOUSE"" ",2438665,Flor,22-05-2012,100%,47.69989837,-122.3661418,Bed & Breakfast,Private room,2,4.5,1,65,530,2240,200
4581124,Guest Room -Cute North Seattle Home,15315685,Aaron,09-05-2014,90%,47.70006051,-122.3743716,House,Private room,2,1,1,69,299,1100,100
6403104,Long Term or Homestay: Private Bath,18478539,Elizabeth,20-07-2014,100%,47.69179388,-122.3689606,House,Private room,2,1,1,41,280,1100,
7071331,Sweet Family Friendly Neighborhood,1918676,Danielle,13-03-2012,88%,47.69314352,-122.3680789,House,Private room,2,1,1,42,268,945,
3883137,Delightful Spacious Apartment,6933188,Jeannette,16-06-2013,100%,47.69335529,-122.3731757,House,Entire home/apt,6,1,1,100,,2500,100
9858690,Crown Hill/Ballard Room for Rent,9600245,Erika,23-10-2013,,47.6992059,-122.3731722,House,Private room,2,1,1,100,,,
6657574,Sunny Room in Quiet Neighborhood,20765151,Elizabeth,31-08-2014,,47.70348162,-122.3698421,House,Private room,1,1.5,1,45,399,1275,100
566435,"""THE 5-STAR HOUSE"" ",2438665,Flor,22-05-2012,100%,47.70155129,-122.3665113,House,Private room,2,3.5,1,65,530,2240,200
226495,"Fun apartment in Ballard, Seattle",1037115,Rose & Glen,30-08-2011,100%,47.69102796,-122.3681547,Apartment,Entire home/apt,6,1,2,170,1140,1850,300
9394485,"Seattle Urban Oasis, Crown Hill",37479633,Shannon,04-07-2015,100%,47.70514083,-122.3712134,House,Entire home/apt,4,1,2,119,,2600,99
8116504,Little Dream Cottage,9783390,Angelika & Jim,03-11-2013,100%,47.69291053,-122.3784946,House,Entire home/apt,2,1,1,100,,,
80188,Seattle North Beach B R Guest Suite,409899,Eleanor,25-02-2011,100%,47.69757112,-122.3758754,House,Entire home/apt,3,1,2,114,600,2298,
9696286,Family Friendly Holiday Haven,1918676,Danielle,13-03-2012,88%,47.69344576,-122.3668032,House,Entire home/apt,4,1,2,100,411,1491,
7788695,Private Entry Modern Suite,30979808,Anastasia,10-04-2015,100%,47.70036328,-122.3709065,House,Private room,2,1,1,68,,,
1289082,Three  bedroom home in Ballard,1037115,Rose & Glen,30-08-2011,100%,47.6909559,-122.3697198,Apartment,Entire home/apt,8,2,3,275,1850,2850,400
3656508,"Cozy 1 BR, Private Bath, Comfy Bed",18522959,Augustin,21-07-2014,100%,47.6939759,-122.3716538,House,Private room,2,1,1,35,250,882,
8119192,"Private, Cozy Room & Bath-Seattle",42873852,Melissa,30-08-2015,100%,47.69306524,-122.3673508,House,Private room,4,1,1,75,475,1800,100
5487653,Cute North Seattle Home,15315685,Aaron,09-05-2014,90%,47.69996239,-122.3755107,House,Entire home/apt,6,2,3,95,625,,100
493591,"""THE 5-STAR  HOUSE""",2438665,Flor,22-05-2012,100%,47.7029544,-122.3686115,Bed & Breakfast,Private room,2,3.5,1,65,400,1600,200
9534,The Coolest Tangerine Dream MIL! ,31481,Cassie,13-08-2009,100%,47.55670065,-122.3849735,House,Entire home/apt,3,1,2,125,825,2500,400
6902752,Suite Dreams,36174062,Jillian,19-06-2015,100%,47.55804442,-122.385788,House,Private room,2,1,1,75,499,,
7902569,Private Room & Bath: Clean & Comfy,9484575,Brendon,17-10-2013,100%,47.55226285,-122.3810146,House,Private room,3,1,1,72,,,
9531,The Adorable Sweet Orange Craftsman,31481,Cassie,13-08-2009,100%,47.55538926,-122.3847386,House,Entire home/apt,4,1,2,165,1075,3000,400
5759668,City Traveler's Townhome - WSeattle,22764472,Krystal,20-10-2014,100%,47.55448285,-122.3788045,House,Entire home/apt,6,2,2,125,726,2500,
17951,"West Seattle, The Starlight Studio",33360,Laura,23-08-2009,100%,47.55538173,-122.3862226,Apartment,Entire home/apt,2,1,,95,630,2500,100
4030640,Spectacular View Apartment,8607308,Lisa,03-09-2013,100%,47.55309004,-122.378715,Apartment,Entire home/apt,2,1,1,125,800,,
4395654,West Seattle Suite Shagalicious,430709,Sea To Sky Rentals,08-03-2011,88%,47.54755689,-122.3783305,House,Entire home/apt,3,1,0,120,,,
6759046,West Seattle private entrance/suite,35386308,Stephanie,09-06-2015,,47.56297606,-122.3785447,House,Private room,2,0.5,1,75,,,
10020782,Heart of West Seattle,44977814,Lisa,24-09-2015,,47.55551998,-122.3854819,House,Entire home/apt,6,2,3,299,,,250
1252147,Townhouse in West Seattle,110917,Erin & Vince,19-04-2010,,47.5489953,-122.3834521,Townhouse,Entire home/apt,4,1.5,1,200,,,
5652705,Northern Lights Cottage,33360,Laura,23-08-2009,100%,47.55596904,-122.3839708,House,Entire home/apt,2,1,1,125,840,2800,200
9410043,3+ BR craftsman family home in WS,17940762,Audrey,10-07-2014,100%,47.55176784,-122.385842,House,Entire home/apt,8,2.5,4,250,1500,,
46022,Cottage in West Seattle ~ Guest BR,205412,Meg,18-08-2010,100%,47.55663242,-122.3772037,House,Private room,5,1,1,75,480,,100
4996554,Best value near downtown Seattle!,8880117,L,16-09-2013,100%,47.54727136,-122.3787189,House,Entire home/apt,4,1,2,119,699,2150,200
692080,Hummingbird House+Firelight Studio,205325,Teri,18-08-2010,,47.55002409,-122.3812315,House,Entire home/apt,8,2.5,5,370,,,600
153967,Cottage in West Seattle $117/night,205412,Meg,18-08-2010,100%,47.55594366,-122.3799474,House,Entire home/apt,12,1,2,117,750,2700,100
9328278,Storybook BnB - Private Studio,48414763,Blake,07-11-2015,100%,47.55335676,-122.3790013,House,Entire home/apt,2,1,0,85,,,200
8566242,Cozy Cottage Style,1886546,Maria,08-03-2012,100%,47.55219362,-122.3779539,House,Entire home/apt,4,1,2,200,1200,3500,100
6567683,West Seattle Skyline Oasis Townhome,1801138,Shauna And Ben,23-02-2012,100%,47.56432767,-122.3737458,House,Entire home/apt,4,2,2,129,,,
6794702,nestled behind a park,35566596,Nick,11-06-2015,60%,47.55890375,-122.3775111,House,Entire home/apt,2,1,1,70,500,2000,200
7746170,"Cozy Bedroom, Deck, Free Parking",40716728,Brittany & Daniel,06-08-2015,100%,47.55731795,-122.3777822,House,Private room,2,1,1,65,458,,
157939,Adorable New Artist Apartment ,668141,Jennifer,05-06-2011,100%,47.54778741,-122.3780016,Apartment,Entire home/apt,2,1,1,110,575,1400,600
7459637,West Seattle Retreat,20935626,Colin & Kristina,04-09-2014,100%,47.54831681,-122.3864584,House,Entire home/apt,2,1.5,1,109,,,109
6079131,The Two Towers Guesthouse,30112460,Victoria,27-03-2015,100%,47.55629076,-122.3770021,Apartment,Entire home/apt,2,1,0,88,510,1790,
158953,Cottage in West Seattle ~ Main BR,205412,Meg,18-08-2010,100%,47.55766967,-122.3790098,House,Private room,4,1,1,75,480,,100
8342968,"Clean, cozy room in sunny home",4660603,David,10-01-2013,,47.55556516,-122.3770399,House,Private room,2,1,1,65,390,1365,
6512979,Cozy 'n Convenient Man Cave,34051643,Brian,23-05-2015,100%,47.55554065,-122.3827544,Apartment,Entire home/apt,2,1,1,75,,,
7886656,Heart of W Seattle w/ Skyline View!,4181260,Joe,18-11-2012,100%,47.55925585,-122.3845558,Apartment,Entire home/apt,4,1,2,136,1000,2800,300
4378803,Modern West Seattle Cottage,10571217,Patrick,11-12-2013,100%,47.56639268,-122.3781462,House,Entire home/apt,5,1,1,139,799,2799,350
7791010,West Seattle Alaska Junction,41005568,Chad,09-08-2015,100%,47.56073595,-122.3824936,Townhouse,Private room,3,1,1,79,,,
6452927,Master Suite Contemporary New House,10281202,Elaine,26-11-2013,100%,47.56744377,-122.3863416,House,Private room,2,1,1,95,,,
8066883,Nice room in great location!,42607918,Carla,26-08-2015,100%,47.56098967,-122.3849321,Apartment,Private room,2,1,1,55,,,
8209686,1920s Bungalo with a 150mile view!,7231139,Jeff,02-07-2013,,47.56781626,-122.3761624,House,Entire home/apt,6,2,3,200,1000,3500,
8017832,3. Walk score 94 - Downtown in mins,6531875,Rich,22-05-2013,100%,47.56483984,-122.3885825,House,Private room,2,1,1,49,343,1372,
7988300,1. Master Suite - Walk Score 94!,6531875,Rich,22-05-2013,100%,47.56355309,-122.3867888,House,Private room,2,1,1,65,,,
2818292,West Seattle - Close to everything,14193441,Eric,12-04-2014,,47.56953843,-122.392832,House,Private room,2,1,1,85,,,500
4910140,"Cozy single bedrm, quiet W.SEA home",25284108,Betsy,28-12-2014,100%,47.56260533,-122.3967025,House,Private room,1,1,1,39,357,1260,
9110730,West Seattle - Alaska Junction area,8523373,Misty,29-08-2013,100%,47.56689456,-122.3921349,Apartment,Entire home/apt,2,1,1,75,,,
6762958,Cozy Alaska Junction Remodel,2695710,Matt,20-06-2012,100%,47.56047614,-122.3936413,House,Entire home/apt,2,1,1,75,620,2200,250
8503556,picture perfect craftsman bungalow,34923136,Noelle,03-06-2015,100%,47.56371212,-122.3813271,House,Entire home/apt,4,1,2,125,750,3000,175
6448099,Contemporary New Townhome/House,10281202,Elaine,26-11-2013,100%,47.56724121,-122.3863867,House,Entire home/apt,5,2.5,3,215,1899,,150
4564730,Charming West Seattle apartment ,12940195,Amanda,09-03-2014,,47.56412465,-122.3785073,Apartment,Entire home/apt,4,1,1,99,625,,150
50233,West Seattle Vacation Junction,230140,Marie,10-09-2010,100%,47.56642871,-122.3808422,Apartment,Entire home/apt,4,1,2,165,1550,2800,350
3402376,West Seattle Mid-Century Modern,3903203,Chad,17-10-2012,,47.56272304,-122.3952384,House,Entire home/apt,4,1,2,165,,,150
8782852,Basement level unit- West Seattle,26707022,Claudette,25-01-2015,,47.56570398,-122.3751104,House,Private room,2,0.5,1,55,,,150
9098494,Modern home in West Seattle!,3712110,Sheeba,29-09-2012,100%,47.56523793,-122.3872351,Townhouse,Entire home/apt,10,1.5,3,150,,,300
6977095,Spacious West Seattle Cottage,10571217,Patrick,11-12-2013,100%,47.56460285,-122.3770466,House,Entire home/apt,10,2,3,249,1599,4999,449
6748502,Your own floor  & Mt. Rainier view,35332502,Ian,08-06-2015,100%,47.56759465,-122.3813765,House,Private room,2,1.5,1,51,350,1200,
6823837,Vibrant Two-Bedroom Apartment,10571217,Patrick,11-12-2013,100%,47.56618454,-122.3790076,House,Entire home/apt,6,1,2,129,699,2399,350
9298045,Quiet & Cozy in West Seattle,28646378,Kristin,02-03-2015,100%,47.57000136,-122.3859053,Townhouse,Private room,2,1,1,79,,,
7988436,2. Walk score 94 - Downtown in mins,6531875,Rich,22-05-2013,100%,47.56136431,-122.385107,House,Private room,2,1,1,65,,,
9615941,Room @ Cozy Alaska Junction Remodel,2695710,Matt,20-06-2012,100%,47.5603701,-122.3930383,House,Private room,2,1,1,49,,,200
8631419,Beautiful 1911 Craftsman with views,35332502,Ian,08-06-2015,100%,47.56725799,-122.3822129,House,Entire home/apt,7,2.5,3,180,1350,4400,2500
8919070,"West Seattle, like Seattle but West",46642481,Conor,15-10-2015,100%,47.56137397,-122.3884382,Apartment,Shared room,2,1,1,30,,,
7836953,*Beautiful Views West Seattle Home*,257237,Laura,09-10-2010,100%,47.56164625,-122.3970726,House,Entire home/apt,7,1.5,3,250,1250,4500,150
3281072,Sweet Urban West Seattle Bungalow,4793121,Lauren,21-01-2013,100%,47.5669629,-122.3833776,House,Entire home/apt,3,1,2,150,900,3000,
10252110,Spacious 4 Bed West Seattle House,36706828,Julia,25-06-2015,,47.56494994,-122.3979769,House,Entire home/apt,8,3.5,4,375,,,350
5958674,"Double room, Contemporary New house",10281202,Elaine,26-11-2013,100%,47.56704816,-122.3861506,House,Private room,2,1,1,56,,,
8307502,Flawless City and Mountains Views,43798906,Terry,09-09-2015,100%,47.56830073,-122.37603,House,Entire home/apt,6,2.5,3,300,1800,5500,350
5958194,"Single Room, Contemporary New House",10281202,Elaine,26-11-2013,100%,47.56722692,-122.3850857,House,Private room,1,1,1,45,,,
4121334,Dog-friendly 2BR townhome w/ patio!,18096695,Chris,14-07-2014,100%,47.56401858,-122.3888556,House,Entire home/apt,4,1.5,2,110,675,1975,
598023,West Seattle Home near Junction,2613029,Jeffrey,12-06-2012,,47.56280118,-122.3870543,House,Private room,1,1,1,99,,,150
6958603,Rooftop Room with a View !,4016632,Jean-Marc,30-10-2012,100%,47.63972336,-122.3764221,House,Private room,2,1,1,53,450,,150
7390195,Magnolia Living with a View!,38176125,Kenny,11-07-2015,100%,47.63577294,-122.3886193,Apartment,Private room,2,1,1,75,550,,300
4271174,Magnolia Midcentury Private Den,17380927,Blanca,28-06-2014,100%,47.63707971,-122.3861791,House,Private room,2,1,1,75,,,
3237501,Private room in Magnolia,16380844,Renee,04-06-2014,100%,47.63502328,-122.3896955,House,Private room,1,2.5,1,90,450,1400,
6438013,Seattle Modern Loft,11583055,Mr. Larry,23-01-2014,100%,47.63288521,-122.3771697,Loft,Entire home/apt,2,1,1,69,580,1670,
10309898,Great location,30199365,Ryan,29-03-2015,,47.64738254,-122.3780493,Apartment,Entire home/apt,4,1,1,250,,,
2134911,The Studio at Mibbett Hollow - Boat,4122018,Lynne,11-11-2012,100%,47.66118597,-122.3853442,Boat,Private room,1,1,1,95,645,2200,
5002964,10 Minutes from Downtown Seattle,6618367,Desert,28-05-2013,100%,47.65006232,-122.3773843,Apartment,Private room,2,1,1,50,,,
6780615,Modern Oasis in Magnolia,5177328,Andrea,21-02-2013,98%,47.63920028,-122.3866156,Apartment,Entire home/apt,4,1,1,150,1000,3000,100
2586642,Charming modern 2 bdm getaway ,1452570,Emily,29-11-2011,100%,47.64236195,-122.3775093,House,Entire home/apt,4,1,2,150,1200,2850,500
9490093,Chic One Bedroom Condo in Magnolia!,29698708,Jennifer,20-03-2015,100%,47.63834273,-122.3861921,Condominium,Entire home/apt,2,1,1,150,,,100
1815472,Studio Apartment Pioneer Square 201,6372203,Darcy,13-05-2013,99%,47.595772,-122.327316,Apartment,Entire home/apt,2,1,1,150,,,200
8566475,"Between downtown & SeaTac, Bohemian",45084253,Campbell,25-09-2015,100%,47.55977856,-122.3236031,Loft,Shared room,4,1,1,25,150,550,
10205366,Classic VW Camper Van Rental,43898988,Harley,10-09-2015,,47.58000693,-122.3266282,Camper/RV,Entire home/apt,4,0,0,265,,,
2919571,"Amazing Modern Loft, Great View",2328599,Daniel,09-05-2012,100%,47.57758964,-122.3195656,Loft,Entire home/apt,4,1,2,320,1100,2500,
1484651,Suite at the Little Red Day Spa,7942852,Jeff,05-08-2013,100%,47.57668748,-122.3219282,Other,Private room,4,2.5,1,150,,,
6327506,Seattle Studio-Private Kitchen&Bath,13407781,Elizabeth & Tyanne,22-03-2014,100%,47.55427231,-122.3126487,Townhouse,Entire home/apt,2,1,1,65,450,,150
3544964,"Charming Sunset Room, Queen Bed",17795956,Cris,07-07-2014,100%,47.54296367,-122.2890472,House,Private room,2,1,1,45,250,900,
7763298,"Master suite, 2 queen size beds 可中文",20448703,Jennifer,23-08-2014,94%,47.54482778,-122.2996271,House,Private room,4,1,1,80,,,
5873892,Beacon hill clean bedroom(可讲中文),20448703,Jennifer,23-08-2014,94%,47.54443758,-122.3012003,House,Private room,2,1,1,50,,,
41401,Home Away From Home - MIL Suite    ,180441,Pina,25-07-2010,86%,47.56034898,-122.3140232,House,Entire home/apt,4,1,1,89,600,1800,350
6646985,Room C  Warm & Quite Single Bedroom,15984289,Julian,26-05-2014,100%,47.56082164,-122.2956372,House,Private room,1,2,1,35,,,
3582883,Room A  Easiest Commute in town,15984289,Julian,26-05-2014,100%,47.56076942,-122.2943148,House,Private room,2,2,1,55,,,
6939472,Room D Quite Single Bed Room,15984289,Julian,26-05-2014,100%,47.56108749,-122.2961611,House,Private room,1,2,1,35,,,
4518037,Cozy Room w/ Easy Ride to Downtown.,12389678,Céline,19-02-2014,100%,47.55200952,-122.3058689,House,Private room,1,1,1,35,,,150
3951768,"Private, Spacious, Studio",1154803,Kelly,13-09-2011,100%,47.5572751,-122.3133453,House,Entire home/apt,2,1,1,58,390,1190,120
7007598,Beacon Hill home fit for a family,17774840,Shadi,17-03-2015,100%,47.55421556,-122.3086034,House,Entire home/apt,6,2.5,3,170,744,,500
7800238,Private stand alone garden cottage,41056418,Andy And Betty,10-08-2015,100%,47.55708216,-122.309203,Cabin,Entire home/apt,2,1,1,85,500,1700,
4581256,Beacon hill small bedroom (中文),20448703,Jennifer,23-08-2014,94%,47.54454407,-122.3013871,House,Private room,1,1,1,38,,,
4163851,Georgetown Townhouse,7379061,Amy,09-07-2013,100%,47.55368055,-122.317805,House,Entire home/apt,3,2.5,2,104,550,2500,350
479653,Seattle Sleepy on North Beacon Hill,2376549,Patricia,15-05-2012,100%,47.55560304,-122.3008545,House,Entire home/apt,10,2,4,150,1327,4683,200
6647442,Room B  Lovely Queen Size Bedroom,15984289,Julian,26-05-2014,100%,47.55920112,-122.2944791,House,Private room,2,2,1,55,,,
7247518,Modern Home in Beacon Hill,36633617,Angie,24-06-2015,100%,47.5555162,-122.3033232,House,Entire home/apt,2,1,1,130,,,
6831239,Single bedroom (queen size bed) 可中文,20448703,Jennifer,23-08-2014,94%,47.5429914,-122.2996481,House,Private room,1,1,1,38,,,
108765,Beacon Hill Cottage in the City,541908,Mary,28-04-2011,100%,47.55256632,-122.3043496,Cabin,Entire home/apt,2,1,1,122,738,,
8174943,Beacon Hill bedroom plus courtyard,43144386,Lawrence,02-09-2015,67%,47.54382834,-122.3027648,House,Private room,2,1,1,55,,,
6360895,"Cozy Georgetown spot, sleeps 6!",3163979,BeckyJo,05-08-2012,100%,47.5540182,-122.3175534,Apartment,Entire home/apt,6,1,3,109,,,
6363765,Seattle House - Location & Privacy,5325329,Blair,04-03-2013,97%,47.56137576,-122.3174105,House,Entire home/apt,6,1,2,199,,,250
6183330,Unique Seattle Log Cabin Home,32069664,Jessica,27-04-2015,100%,47.56583406,-122.3149234,Cabin,Entire home/apt,4,1,1,100,600,2000,200
2612025,Cute Home w/ Easy Ride to Downtown,12389678,Céline,19-02-2014,100%,47.55219473,-122.3051774,House,Private room,2,1,1,45,,,150
7630155,Private Master Suite/Own Entrance,18948070,Sebastian,26-07-2014,100%,47.54986938,-122.2925492,House,Private room,2,1,1,80,,,
8118346,Room in Beacon Hill Home,36633617,Angie,24-06-2015,100%,47.55530659,-122.3032813,House,Private room,1,1,1,80,,,
6105021,SEATTLE LOFT STUDIO,2744582,Malcolm,26-06-2012,100%,47.54762603,-122.3041337,Loft,Entire home/apt,2,1,0,99,700,2400,500
10299108,Clean and bright suite bedroom(可中文),20448703,Jennifer,23-08-2014,94%,47.54498546,-122.3008993,House,Private room,2,1,1,58,,,
6626493,Private Beacon Hill Studio w/Bath,15512043,Edward,14-05-2014,100%,47.54712359,-122.3013946,House,Entire home/apt,2,1,1,69,375,1495,175
573942,Georgetown lovely vintage sunny,30559,Angielena,09-08-2009,100%,47.54945611,-122.3165774,Other,Private room,2,3,1,65,390,1200,100
9314106,Cozy room with Private downstairs,48345118,Cynthia,06-11-2015,90%,47.54617149,-122.3080953,House,Private room,2,1,1,38,,,2000
9814376,comfy room&convenient location（中英）,50557855,Hua,05-12-2015,100%,47.53524506,-122.2848655,Townhouse,Private room,2,1,1,60,,,100
9564093,3 2 1 Contact House,49515693,John,20-11-2015,100%,47.53280314,-122.2891504,House,Entire home/apt,2,1,1,60,,,
1652107,Prime Seattle Craftsman Home - 3Bed,5325329,Blair,04-03-2013,97%,47.52566156,-122.2811555,House,Entire home/apt,8,1,3,175,,,250
609252,Sans souci in Seattle,3018655,Louise,22-07-2012,100%,47.69861296,-122.3634424,House,Private room,4,,1,280,,,
942490,"Vibrant, Friendly Neighborhood Home",4705328,Lisa,14-01-2013,100%,47.68931774,-122.3651355,House,Private room,5,1,1,80,680,2600,
